#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O2 : rcut (arcsec)
#O3 : emass
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : emass
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#O5 : emass
#O5 : theta (deg)
#O5 : rc (arcsec)
#O5 : sigma (km/s)
#O5 : rcut (arcsec)
#O6 : sigma (km/s)
#Redshift of A3c
#Redshift of B7c
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
2 1.998737 -0.137888 -0.655531 0.500898 119.418364 9.313165 844.974455 0.378024 70.016171 2.365866 181.591283 3.098852 0.203505 3.714260 132.660883 8.180905 0.117132 4.970953 52.907290 5.819029 0.291715 174.747312 0.838409 222.465228 16.476714 672.132954 1.511480 1.935730 14.481082 109.044501 54.004474 
2 1.146567 -0.349290 0.165864 0.454090 119.327255 9.571248 837.410016 0.489817 72.718935 3.012252 217.855021 4.262751 0.163860 3.431683 125.192935 4.889507 0.163197 6.161800 5.883167 8.160061 0.566698 4.473382 1.054428 222.964266 16.824202 715.001648 1.533779 2.006061 16.014983 113.925611 55.708814 
2 5.042426 -0.229040 -0.407176 0.506287 118.516965 9.053132 832.285246 0.501753 76.692990 3.170841 170.427022 3.449700 0.371175 3.589818 116.471797 7.363705 0.580828 5.293054 27.514569 5.782462 0.273118 156.060068 1.067806 213.922041 17.003649 713.464345 1.522699 1.967466 16.424543 109.891998 47.917095 
2 7.051635 -0.168365 -0.507703 0.510107 118.528246 8.955562 828.180419 0.544867 72.485959 3.118141 185.029541 3.490383 0.260160 4.163297 114.398764 5.860917 0.006640 5.702294 9.457011 5.888679 0.372585 175.788638 0.912970 215.183491 17.391863 720.257662 1.535476 1.982132 16.611821 110.937396 43.898678 
2 9.172470 -0.144610 -0.354436 0.486363 119.425766 9.006355 830.314038 0.537404 75.031313 2.970965 203.796582 3.281951 0.257443 4.059507 106.772620 4.549228 0.153444 4.901075 32.074762 6.247672 0.485006 173.437835 0.971573 227.779007 17.075211 676.523605 1.533528 1.970619 14.775931 114.326910 39.657007 
2 0.984513 -0.243619 -0.386450 0.475778 118.833923 9.216542 840.930300 0.502297 70.749824 2.573094 212.613938 2.829345 0.113105 3.828509 112.799483 5.596285 0.091459 5.560680 24.632691 6.788629 0.550596 10.408037 0.723838 235.588642 16.455653 679.509595 1.512194 1.969520 14.773863 112.083127 56.032922 
2 3.537761 -0.101813 -0.527170 0.493968 119.429289 8.950150 827.239323 0.580010 67.671996 2.708972 180.229701 4.731203 0.330257 3.390744 150.494453 7.904644 0.543700 5.954350 11.986097 6.442919 0.248002 178.621684 1.006629 211.128643 16.843075 724.554358 1.539928 1.950674 16.938232 108.955531 50.926426 
2 5.435352 -0.156020 -0.396301 0.492241 119.193317 9.281413 837.306955 0.487936 71.347299 2.581768 180.643557 4.516821 0.431492 3.973067 130.401503 7.133767 0.089345 5.727144 19.645167 6.474457 0.276789 164.089828 1.077137 209.322994 16.862710 696.642755 1.538514 1.960735 15.769181 110.578845 47.131243 
2 3.440104 -0.172226 -0.288721 0.467123 119.913667 9.133302 834.393117 0.354998 67.498970 2.775220 214.176076 3.163800 0.089684 3.966000 116.604508 4.291419 0.387927 5.528298 24.059255 6.854140 0.537782 7.203810 0.541613 232.850664 17.348357 676.675058 1.524005 1.972608 14.556267 114.562070 51.121740 
2 -3.265173 0.002760 -0.744548 0.495706 120.149525 9.267210 842.921993 0.159499 62.845697 2.045427 174.992808 3.014306 0.099471 4.762454 111.313666 5.839611 0.495695 4.652219 54.383414 5.365466 0.259702 160.645152 0.626700 229.404459 17.131582 628.615680 1.530446 1.932482 12.224508 114.116617 64.532293 
3 5.724124 -0.237232 -0.422723 0.493263 118.895009 9.228684 838.622684 0.421535 73.215780 3.023805 188.101756 3.414124 0.292968 3.427450 132.532113 7.528798 0.582295 5.584536 37.692444 6.426409 0.352306 7.144917 0.732164 215.801304 16.934306 710.506922 1.513451 1.963852 16.383569 108.518980 46.553699 
3 -3.784891 -0.386498 -0.031015 0.479890 118.685263 9.613773 840.484365 0.465018 73.950715 3.035712 193.032183 4.124648 0.148304 3.254192 134.785370 7.158349 0.119972 6.307871 9.081114 7.717319 0.408978 13.036193 1.197313 214.258521 16.671359 740.604910 1.525482 1.997177 16.760109 110.048100 65.571729 
3 5.661321 -0.264280 -0.404851 0.496686 118.244826 8.942104 830.021381 0.567693 78.023040 3.226907 175.633676 3.776000 0.412467 3.399727 123.371223 7.477967 0.494110 5.650704 17.549077 6.135224 0.306819 155.097389 1.056843 212.246314 17.116401 729.744146 1.520307 1.971952 17.397185 108.796368 46.679305 
3 6.842445 -0.209980 -0.524400 0.505945 118.609182 8.924888 827.843290 0.591702 72.566880 3.060022 191.366662 3.233149 0.187681 4.110385 112.313783 5.529661 0.448681 5.662965 6.914088 5.954601 0.427082 0.606696 0.908591 221.067414 17.243589 719.875980 1.533230 1.982602 16.434117 111.282996 44.317057 
